# Pathway	t0_1_merged_trimmed_Abundance-CPM	t0_2_merged_trimmed_Abundance-CPM	t0_3_merged_trimmed_Abundance-CPM	t1_1_merged_trimmed_Abundance-CPM	t1_2_merged_trimmed_Abundance-CPM	t1_3_merged_trimmed_Abundance-CPM	t2_1_merged_trimmed_Abundance-CPM	t2_2_merged_trimmed_Abundance-CPM	t2_3_merged_trimmed_Abundance-CPM	t3_1_merged_trimmed_Abundance-CPM	t3_2_merged_trimmed_Abundance-CPM	t3_3_merged_trimmed_Abundance-CPM	t4_1_merged_trimmed_Abundance-CPM	t4_2_merged_trimmed_Abundance-CPM	t4_3_merged_trimmed_Abundance-CPM	t5_1_merged_trimmed_Abundance-CPM	t5_2_merged_trimmed_Abundance-CPM	t5_3_merged_trimmed_Abundance-CPM	t6_1_merged_trimmed_Abundance-CPM	t6_2_merged_trimmed_Abundance-CPM	t6_3_merged_trimmed_Abundance-CPM
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	79.076	79.7372	82.499	112.893	92.3755	101.534	86.3868	106.45	104.422	92.2969	93.4178	97.0565	73.348	81.9357	88.4445	74.606	80.76	82.5284	85.0672	81.0523	89.1165
AST-PWY: L-arginine degradation II (AST pathway)	3.82775	4.69121	3.38716	24.7814	4.39619	16.3506	3.67897	4.7389	5.70033	3.96392	3.45008	4.16343	3.51723	4.32183	3.80961	3.84328	3.31147	3.36924	2.22036	1.9925	2.13312
BENZCOA-PWY: anaerobic aromatic compound degradation (Thauera aromatica)	0.931625	2.29214	2.16135	3.35449	3.38212	2.96465	0	1.21765	1.41584	0	0	0	0	2.4055	1.28659	1.98909	0	0	0.68775	0	0.92285
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	66.2012	78.5391	79.9134	124.47	102.05	112.409	83.5652	104.659	100.922	89.7794	91.8638	88.0682	80.3082	82.7981	79.3438	89.5303	76.3658	83.6247	81.0076	75.1815	77.7828
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	355.904	369.777	352.42	357.011	361.381	348.455	349.936	379.577	368.9	369.794	352.022	363.363	341.367	353.965	357.771	344.14	343.084	341.32	353.519	335.954	345.749
CALVIN-PWY: Calvin-Benson-Bassham cycle	234.563	233.936	237.077	247.808	249.792	247.625	237.298	260.777	250.693	242.568	229.99	238.553	242.531	238.552	236.458	234.176	229.781	231.098	230.835	202.562	216.815
CARNMET-PWY: L-carnitine degradation I	0	0	0	0.476216	0.364037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	10.4958	11.1503	9.06833	24.257	23.8703	23.163	12.0806	15.8258	17.2887	10.2379	12.954	15.0766	6.54628	13.1147	12.4609	10.7493	10.7029	9.48417	4.62975	4.34829	4.85855
CENTFERM-PWY: pyruvate fermentation to butanoate	23.0503	20.8294	19.4762	17.0942	17.4726	19.5771	16.2564	20.569	15.1542	17.9211	16.9759	21.2262	18.0271	20.5344	16.5101	20.9547	19.5675	17.6868	23.5835	19.1445	23.8216
CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	9.40856	9.78573	12.0309	7.77441	4.71576	5.62791	5.5707	2.86854	3.92383	4.9558	5.97496	2.57981	0.606161	4.70052	2.28302	1.24118	2.05547	0	2.79892	2.6534	0
CITRULBIO-PWY: L-citrulline biosynthesis	116.407	123.338	119.752	138.257	146.167	139.744	130.323	140.224	139.527	132.907	135.113	131.311	114.082	130.61	124.963	122.762	117.105	126.613	117.547	115.704	109.768
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	151.201	156.28	156.524	147.733	157.413	155.226	149.629	177.176	166.073	160.842	158.712	155.841	159.037	161.472	157.757	162.467	155.446	159.573	155.771	147.472	152.828
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	141.973	144.83	146.874	135.083	153.705	147.775	138.816	165.189	153.286	151.167	148.825	143.59	148.103	150.306	147.264	152.308	145.097	149.442	145.451	137.577	141.798
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	18.362	23.4653	21.7871	51.4105	45.6283	42.4785	28.8495	32.0167	27.039	26.3052	27.8493	24.6081	25.1298	26.0794	21.5143	22.244	21.3517	21.28	16.1791	18.4945	15.813
COLANSYN-PWY: colanic acid building blocks biosynthesis	96.6454	97.3442	93.8367	118.165	110.481	111.616	103.995	122.105	108.102	114.479	107.841	103.191	103.266	93.4179	100.687	101.165	91.7845	97.6692	96.1292	86.8972	93.5346
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	204.537	220.73	209.361	215.587	230.749	226.586	219.293	242.46	234.364	226.157	219.414	227.76	211.38	221.37	217.291	216.097	211.113	212.235	213.05	199.686	207.143
CRNFORCAT-PWY: creatinine degradation I	41.5288	38.872	38.2089	29.2081	36.9841	33.0199	39.8762	45.6699	42.3277	43.3343	38.1752	42.1536	37.3661	44.8107	39.0037	44.6306	39.425	40.2096	36.6385	33.6006	36.6014
DAPLYSINESYN-PWY: L-lysine biosynthesis I	140.543	147.5	140.56	186.754	182.563	171.542	157.632	181.783	172.148	171.792	157.025	161.248	144.054	151.147	150.314	139.474	135.993	140.593	131.753	126.661	131.314
DARABCATK12-PWY: D-arabinose degradation I	1.53368	1.3475	2.18695	5.78826	5.97762	5.98245	2.28515	2.79387	1.82528	2.06274	2.86419	2.43856	2.42242	1.7964	2.73256	2.93717	2.39978	1.71293	2.09454	1.19186	2.71122
DENITRIFICATION-PWY: nitrate reduction I (denitrification)	20.2404	22.0602	21.7255	49.5714	46.3072	43.9142	37.763	67.4037	57.2266	67.7954	36.3516	50.2793	40.3411	33.0115	38.0403	41.9633	31.673	33.7716	18.9001	17.4215	20.2343
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0	0	0	92.693	16.3312	69.7148	0	10.5404	13.1489	10.3715	4.49387	6.3964	3.12364	0	0	0	0	0	0	0	0
DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative)	0	0	0	0.425834	0	0	0	0	0	0	0	0	0	0	0	0.507629	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	165.532	186.065	170.778	162.445	175.482	155.799	173.553	190.174	174.051	170.959	174.86	170.077	162.826	173.785	168.744	166.601	165.246	160.047	168.046	167.747	165.956
ECASYN-PWY: enterobacterial common antigen biosynthesis	0	0	0.416508	21.3513	3.88995	13.3204	0	0.706295	0	0	0	0.472585	0	0	0.608263	0	0.471913	0	0	0	0
FAO-PWY: fatty acid &beta;-oxidation I (generic)	129.62	134.154	140.224	167.993	132.091	150.51	125.698	145.577	137.496	143.999	139.628	140.816	116.962	126.649	121.632	127.514	123.197	116.164	135.367	131.871	127.989
FASYN-ELONG-PWY: fatty acid elongation -- saturated	208.299	202.793	202.424	265.521	265.754	255.94	229.428	250.385	246.535	239.57	241.991	227.064	204.014	211.515	204.608	206.874	201.957	206.506	192.295	182.062	185.226
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0	0.871021	0	0	0.864333	0.896854	1.45235	0.74672	2.49444	1.21845	1.58419	2.58292	0	0.735193	1.34068	0	0.766809	1.06902	0	0	0
FERMENTATION-PWY: mixed acid fermentation	195.137	213.136	198.466	186.096	201.075	179.454	210.604	240.072	222.574	225.513	209.586	213.487	208.09	212.41	204.564	210.471	203.515	201.893	173.112	163.829	172.241
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	27.1301	30.8172	33.4648	62.0331	40.2813	49.7566	31.1442	48.4585	42.2216	42.2501	30.7863	39.8593	41.2011	35.6552	37.4164	36.2569	27.9453	29.9271	22.9898	16.4405	16.0924
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	2.57751	2.30399	3.02013	13.9074	9.14901	14.3341	4.57516	6.23805	3.26387	4.51811	5.73052	4.99755	3.54197	3.59731	3.93275	1.88909	2.2578	2.83628	1.70359	0	0
FUCCAT-PWY: fucose degradation	1.40959	1.20918	1.73979	8.47428	7.27295	9.58494	2.48432	3.59601	1.70884	2.49446	3.27854	2.90658	2.04846	1.97492	2.35812	0.939615	1.1183	1.56045	0.90881	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	3.00438	5.32496	4.87286	18.7485	7.83096	19.0642	8.31828	7.72401	7.69922	7.16113	6.6521	7.31709	7.35011	9.27075	7.18862	6.91719	8.62811	6.81231	3.29128	2.51923	1.5255
GALACTARDEG-PWY: D-galactarate degradation I	20.4476	26.0846	22.6046	46.3675	28.5101	36.257	21.5802	22.4112	21.1752	17.202	19.3994	20.8632	17.7366	21.2931	19.6482	19.2559	17.1008	18.029	20.5236	19.3681	19.4483
GALACTITOLCAT-PWY: galactitol degradation	0	0	0	0.814436	1.2225	1.53473	0.780953	1.23047	0.54343	0	0.628386	0.784547	0.63676	0	1.21307	0.637851	0	0.904133	0	0	0.305298
GALACTUROCAT-PWY: D-galacturonate degradation I	19.1494	24.8539	25.145	50.0539	29.0148	43.5172	24.1787	25.8465	26.0146	23.9085	27.2353	24.7791	21.28	23.85	22.8588	23.6966	22.6336	22.3394	23.9506	21.4427	24.856
GALLATE-DEGRADATION-I-PWY: gallate degradation II	10.3129	9.7996	8.6647	5.95319	7.03898	7.28612	8.88539	7.62228	6.80178	7.19335	6.49292	10.1076	8.83494	8.75011	9.31646	10.2116	7.93302	7.94433	7.97503	5.625	7.55655
GALLATE-DEGRADATION-II-PWY: gallate degradation I	9.55614	9.43173	7.9176	5.98556	6.36696	6.81488	7.43905	7.01428	6.449	6.78065	5.86708	7.56703	8.13202	8.16029	9.12705	10.1729	7.36056	7.8609	7.72244	5.58328	7.57611
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	5.39029	8.86084	5.606	23.3191	19.0656	23.5067	8.59641	12.3573	11.1586	13.1382	11.4127	10.4159	5.92569	8.00662	7.55871	7.71379	7.39907	6.33034	4.16	1.30737	5.71793
GLUCARDEG-PWY: D-glucarate degradation I	21.7615	26.4941	22.9206	47.7052	29.7532	36.8703	22.9908	23.0433	22.0562	18.5939	20.726	21.8908	19.041	21.9355	20.0163	20.2838	18.202	18.5287	19.3053	14.5453	16.4426
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	20.4476	26.0846	22.6046	46.3675	28.5101	36.257	21.5802	22.4112	21.1752	17.202	19.3994	20.8632	17.7366	21.2931	19.6482	19.2559	17.1008	18.029	20.5236	19.3681	19.4483
GLUCONEO-PWY: gluconeogenesis I	200.876	208.485	206.583	217.905	212.288	216.89	208.043	225.388	217.953	206.401	205.865	214.707	209.314	205.292	210.811	216.028	203.146	205.891	189.863	177.008	189.082
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	104.193	114.07	110.892	117.219	118.167	129.482	113.15	137.32	129.858	123.927	109.458	123.548	111.737	109.267	111.357	106.266	100.759	114.931	114.848	101.357	112.044
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	11.7298	16.4051	12.2377	44.8298	12.5114	32.7225	13.9015	12.0812	10.8224	14.9947	11.6751	13.0255	11.5814	15.5957	11.8906	10.5811	12.5499	12.9601	10.4686	12.1199	9.85833
GLUDEG-I-PWY: GABA shunt	46.042	47.7701	44.7961	50.2128	47.7333	50.4221	45.7033	47.9098	47.0736	49.5118	45.5599	48.7818	45.5734	46.8862	40.5666	46.1039	42.3991	41.6249	30.5407	25.8697	29.2962
GLUDEG-II-PWY: L-glutamate degradation VII (to butanoate)	0	3.84235	2.31512	14.2775	7.09415	13.5565	3.03688	4.68686	0	0.873507	3.52834	4.16443	2.44378	3.76099	2.92022	2.73926	0	1.92167	0	0	0.926171
GLUTORN-PWY: L-ornithine biosynthesis I	169.772	186.994	181.349	186.076	190.018	181.149	175.403	195.076	185.44	189.128	179.791	186.654	172.26	174.703	168.956	170.674	166.656	169.985	165.581	153.783	172.236
GLYCOCAT-PWY: glycogen degradation I	70.2069	73.6802	69.8849	121.7	111.962	108.861	87.134	107.078	94.5448	94.6016	89.3216	86.3268	75.091	83.2147	79.4696	72.6683	71.9607	65.751	48.768	39.6335	43.5818
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	127.946	141.98	138.202	140.916	143.965	149.996	135.691	153.967	150.473	143.412	134.23	144.602	134.362	139.248	137.111	129.826	134.138	140.49	137.723	128.425	136.716
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	5.98601	6.21607	4.6075	23.7733	8.52833	18.993	7.29079	5.22775	5.92019	5.40677	6.33064	6.34532	8.44061	9.46558	7.30462	9.14297	6.70207	6.41404	8.06517	8.24586	5.38443
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	71.7252	76.9152	74.0494	133.97	115.804	119.307	88.042	115.557	108.786	100.318	93.457	94.5343	68.9051	83.9878	83.9175	79.2457	78.4348	80.2272	67.8469	60.0464	67.7789
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	77.0749	89.0716	81.1352	140.612	102.964	123.828	89.7124	138.876	137.438	117.178	93.3801	134.817	82.5829	87.3164	109.382	83.5362	71.7299	110.72	67.3224	61.9158	66.1413
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	198.952	213.251	207.917	220.846	217.766	218.155	215.92	243.963	226.372	226.471	207.558	223.464	207.608	201.713	210.344	213.064	200.094	204.026	199.354	187.825	198.422
GLYOXYLATE-BYPASS: glyoxylate cycle	174.144	195.504	178.092	167.182	190.245	169.147	187.585	201.954	201.205	198.918	193.739	198.393	193.591	191.53	189.415	197.28	182.14	191.774	173.016	161.191	162.674
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	6.35514	6.51268	7.15594	20.7472	11.3023	19.3649	5.96926	6.92188	9.48877	6.84913	4.70094	10.5431	6.50905	5.4006	7.98931	6.62149	5.05812	7.21804	5.03109	4.79642	4.21974
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	3.42187	3.69449	3.66687	4.29964	3.59845	5.09582	3.97787	5.95126	6.6647	4.27001	3.03754	5.75001	4.31818	4.81005	4.27368	4.10599	4.49331	3.86272	3.77816	2.65512	2.3958
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	137.599	147.611	141.82	169.029	165.326	146.485	155.706	186.386	174.044	166.649	154.19	157.454	147.406	140.636	144.8	135.303	135.28	134.871	136.523	129.164	130.526
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	137.599	147.611	141.82	169.029	165.326	146.485	155.706	186.386	174.044	166.649	154.19	157.454	147.406	140.636	144.8	135.303	135.28	134.871	136.523	129.164	130.862
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	85.7152	89.373	85.0739	111.558	130.91	112.552	96.0366	122.277	111.724	91.7918	101.839	100.736	86.5838	100.125	89.8066	87.6546	91.8604	86.2351	89.576	82.8055	87.4502
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	0	0	0	2.79883	3.94926	5.13393	2.43895	3.91612	1.82516	0	2.01869	2.60088	1.92226	0	3.72139	0	0	2.18936	0	0	0.936577
HISDEG-PWY: L-histidine degradation I	142.217	157.312	149.346	168.761	174.447	152.957	155.575	172.078	172.37	163.746	160.617	162.486	153.641	153.55	151.065	144.584	149.057	141.752	134.752	122.639	125.285
HISTSYN-PWY: L-histidine biosynthesis	181.844	189.017	183.484	195.173	199.365	203.826	189.205	220.333	209.104	205.497	202.389	197.944	181.987	185.995	185.341	178.554	176.645	179.063	164.46	159.324	170.852
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	17.891	25.0185	24.0775	68.205	40.2838	57.461	27.6814	33.5724	41.638	29.5038	27.2499	32.5208	22.7194	22.2759	29.7738	22.7871	23.7983	36.495	20.2873	17.324	17.2641
HSERMETANA-PWY: L-methionine biosynthesis III	160.505	151.071	146.021	164.197	168.172	168.492	152.292	175.171	164.101	164.235	149.241	160.233	144.317	151.186	145.261	145.733	146.547	144.117	156.939	140.755	143.516
ILEUDEG-PWY: L-isoleucine degradation I	14.0775	16.5762	16.984	21.8019	26.091	22.7006	18.2022	21.6491	27.0861	24.7808	25.4455	28.9278	20.3767	20.1924	25.1251	19.8599	17.9086	28.4105	11.5353	9.87824	10.8897
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	370.482	382.075	370.296	370.123	371.064	363.143	360.214	393	383.946	385.869	364.699	375.569	355.59	368.995	369.935	356.834	360.694	358.225	363.803	346.693	356.598
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	0	0	0	20.3643	2.38904	13.088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KETOGLUCONMET-PWY: ketogluconate metabolism	2.62081	5.34396	6.28879	21.7675	12.6699	13.6513	10.6254	8.89459	11.3833	7.69832	11.3334	8.2772	7.44251	9.36546	7.08427	8.26696	6.03651	7.21556	3.89562	2.56546	2.65311
LACTOSECAT-PWY: lactose and galactose degradation I	1.20517	0	1.49277	2.21487	0.987495	3.63499	0	1.57737	0.961855	0.662804	1.81181	0.594322	0	0.468898	0	2.14749	0.609324	0.68774	0.457462	0.805218	0.363336
LEU-DEG2-PWY: L-leucine degradation I	19.3981	21.4498	26.6005	30.5889	37.4268	35.0192	26.677	28.9453	35.7605	30.7736	28.4586	33.0392	27.9346	28.8189	30.5887	28.6994	27.2653	31.0391	12.1867	14.7808	15.3812
LIPASYN-PWY: phospholipases	22.035	19.7661	18.8446	18.0161	19.0138	18.1548	24.9652	30.7477	26.3411	22.2775	30.3961	22.9449	20.9828	21.2198	19.6754	20.9849	23.5639	19.0853	11.7257	10.5097	13.6589
M-CRESOL-DEGRADATION-PWY: m-cresol degradation	6.20587	5.73597	4.45557	4.14349	6.04259	4.67892	5.58588	4.99175	6.05201	4.9536	5.42983	5.9064	4.56991	4.76777	6.05018	5.02586	4.10211	5.34126	4.02442	4.25526	4.90093
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	33.1037	44.9806	43.3744	106.063	68.1849	92.1706	48.9591	58.6065	70.5386	52.0864	48.5108	56.7255	41.0364	40.4734	52.3947	41.2104	42.7389	62.6096	37.3063	32.0886	32.147
METH-ACETATE-PWY: methanogenesis from acetate	8.59822	6.04185	8.29125	13.0769	10.0826	13.8743	2.39943	5.02824	5.245	4.21843	1.33328	4.0846	2.67341	2.8837	2.92257	1.42844	2.81516	2.64259	2.92432	2.56413	4.97023
METHANOGENESIS-PWY: methanogenesis from H2 and CO2	10.099	8.4622	8.80744	15.5374	7.03342	17.3397	4.91698	10.9191	9.45468	6.64479	6.48432	8.05889	6.95455	6.20175	6.18942	4.8606	4.76952	5.9693	7.3837	6.08775	8.46405
METHGLYUT-PWY: superpathway of methylglyoxal degradation	4.73217	3.76165	4.2523	24.8682	8.59321	16.3586	3.39695	9.03444	7.73547	6.6758	3.73374	5.92679	2.87659	2.64541	3.0834	4.39124	2.56877	5.71355	4.03582	3.81426	3.0277
METHYLGALLATE-DEGRADATION-PWY: methylgallate degradation	10.77	10.1956	9.53822	6.82069	7.81388	8.35502	9.92569	8.75316	8.00702	8.08748	7.42323	11.3669	9.38689	9.60968	10.4424	10.8111	8.76852	8.9611	7.79547	5.74559	7.27097
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	29.5802	40.6344	39.1593	99.8011	62.6235	85.649	44.5085	53.506	64.8844	47.3613	43.914	51.7884	37.0027	36.3778	47.626	37.0638	38.503	57.2184	33.387	28.6588	28.6958
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	0	1.52008	0	24.4963	5.48635	22.5726	2.58469	1.01763	1.55513	0.718275	0.905719	0.598597	0	0.806563	0	0.502659	1.51617	0	0	0	0
NADSYN-PWY: NAD de novo biosynthesis II (from tryptophan)	21.2385	20.5497	21.9742	17.2197	18.9514	17.5787	23.5165	32.934	30.8286	33.8721	21.5306	24.0913	22.224	19.2848	22.0731	18.4559	17.1084	17.714	19.9939	20.3589	22.3007
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	28.7941	39.7142	36.4797	51.4635	46.312	51.0279	42.0106	67.1764	58.3056	49.7229	48.225	43.4163	35.0056	42.6165	41.8532	40.6328	32.8502	38.7579	39.7748	39.4122	36.4401
NONMEVIPP-PWY: methylerythritol phosphate pathway I	140.206	156.928	148.192	156.311	166.353	153.802	155.807	177.497	175.478	165.628	154.983	164.919	150.002	157.66	156.137	151.208	146.373	147.901	141.214	132.224	146.062
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	237.491	240.611	237.561	263.887	258.933	257.853	235.175	264.931	257.005	258.971	244.679	248.559	247.477	240.335	242.877	234.675	236.081	234.932	232.119	215.259	214.799
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	163.325	174.008	170.947	165.743	179.313	165.98	170.458	190.378	184.46	181.875	170.554	175.508	167.951	170.512	171.361	165.253	162.307	165.683	163.593	157.768	163.163
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	9.64219	12.0029	6.5921	77.4649	52.5298	65.9039	22.8296	19.4423	21.2568	18.2043	22.3526	16.0811	15.0142	20.2931	14.276	14.9607	16.2461	11.1705	4.05332	7.03021	4.44908
ORNDEG-PWY: superpathway of ornithine degradation	32.9245	33.4644	36.6294	81.1402	46.1772	64.8706	33.2816	32.0678	36.2671	28.0392	36.768	34.8697	28.6954	34.1297	33.0956	32.507	37.4278	29.4028	29.2241	28.1632	30.0484
P101-PWY: ectoine biosynthesis	4.65783	3.70182	3.15903	23.4049	16.5465	13.6717	14.0435	16.3424	10.6004	9.6458	12.3713	14.4763	10.1098	8.23165	9.06628	13.1247	11.4375	11.1728	3.98414	1.70384	4.61485
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	164.75	179.774	169.161	187.429	194.008	180.37	179.381	197.152	191.305	187.771	187.016	194.634	183.18	185.076	182.522	183.47	183.359	182.919	153.019	140.59	148.577
P108-PWY: pyruvate fermentation to propanoate I	65.7518	73.7905	67.7399	63.747	69.0248	64.086	66.3886	61.1844	64.3173	60.7583	61.6799	66.6735	69.0206	67.5357	70.195	67.7006	64.7676	74.5903	69.9643	69.3879	70.0177
